"","Plot","Year","Subplot","HeatTrt","WaterTrt","RichnessTrt","Yo","S","Dq0","Dq1","Dq2","BP","p.Ag","biomass","invSimpEven","LegumeBiomass","ForbBiomass","C3Biomass","C4Biomass"
"546",201,2021,"SW","Heated","Drought",4,30.4,2,2,1.95219355474646,1.90840498593931,0.609539473684211,0,1,0.954202492969653,0.390460526315789,0,0,0.609539473684211
"547",202,2021,"NE","Control","Control",16,234.13,7,7,1.84480352614398,1.32821228065174,0.865331226241831,0.865331226241831,1,0.189744611521678,0.0182377311749883,0.00482637850766668,0.0259257677358732,0.951010122581471
"548",202,2021,"NW","Heated","Drought",16,350.93,6,6,1.98494637948558,1.43337452695065,0.829795115835067,0.829795115835067,1,0.238895754491775,0.0452226939845553,0.0987661356965776,0.0117687288063146,0.844242441512553
"549",202,2021,"SE","Control","Drought",16,207.74,5,5,1.92743371949034,1.5342338262822,0.79041109078656,0.79041109078656,1,0.306846765256439,0.0417348608837971,0.158852411668432,0.000962741888899586,0.798449985558871
"550",202,2021,"SW","Heated","Control",16,323.2,6,6,2.29250940251395,1.61687683050421,0.777227722772277,0.777227722772277,1,0.269479471750701,0.109127475247525,0.00371287128712871,0.0208230198019802,0.866336633663366
"551",220,2021,"NE","Control","Drought",16,146.14,7,7,3.09352037662007,2.06671672021266,0.675585055426304,0.675585055426304,1,0.295245245744665,0.210346243328315,0.0132065143013549,0.0374298617763788,0.739017380593952
"552",220,2021,"NW","Heated","Control",16,289.92,7,7,4.26255858566498,3.22831566959035,0.487479304635762,0.487479304635762,1,0.461187952798621,0.350407008830022,0,0.0296633554083885,0.61992963576159
"553",220,2021,"SE","Control","Control",16,154.47,8,8,4.38435305560667,3.68666474924719,0.34828769340325,0.34828769340325,1,0.460833093655899,0.310286787078397,0,0.0215575839968926,0.66815562892471
"554",220,2021,"SW","Heated","Drought",16,105.13,6,6,2.84061444121856,2.15572407031555,0.643013411966137,0.643013411966137,0.999999999999999,0.359287345052592,0.239703224579092,0,0.104632359935318,0.655664415485589
"555",223,2021,"NE","Control","Drought",4,60.2,1,1,1,1,1,0,1,1,0,1,0,0
"556",223,2021,"NW","Heated","Drought",4,79.06,2,2,1.02740311433058,1.00838293413762,0.995825954970908,0,1,0.50419146706881,0,0.995825954970908,0.00417404502909183,0
"557",223,2021,"SE","Control","Control",4,296.33,3,3,1.02762601265322,1.00813370619352,0.995950460635103,0,1,0.336044568731172,0,0.995950460635103,0.00404953936489725,0
"558",223,2021,"SW","Heated","Control",4,186.33,2,2,1.0057847177673,1.00139634733224,0.999302313100413,0,1,0.500698173666122,0,0.999302313100413,0.000697686899586755,0
"559",229,2021,"NE","Control","Control",4,33.66,2,2,1.8146288189866,1.68330555546476,0.716874628639335,0.716874628639335,1,0.84165277773238,0,0,0,1
"560",229,2021,"NW","Heated","Control",4,112.47,3,3,1.85386840681627,1.73072419490682,0.697697163688095,0.301680448119499,1,0.576908064968941,0,0,0.000622388192406864,0.999377611807594
"561",229,2021,"SE","Control","Drought",4,33.06,3,3,2.27483180738005,2.04326710783762,0.611010284331518,0.336660617059891,0.999999999999999,0.681089035945874,0,0,0.0523290986085904,0.947670901391409
"562",229,2021,"SW","Heated","Drought",4,46,3,3,2.48224183603916,2.22537776208188,0.579782608695652,0.321739130434783,1,0.741792587360625,0,0,0.0984782608695652,0.901521739130435
"563",230,2021,"NE","Control","Control",1,33.73,1,1,1,1,1,0,1,1,0,0,0,1
"564",230,2021,"NW","Heated","Drought",1,17.27,1,1,1,1,1,0,1,1,0,0,0,1
"565",230,2021,"SE","Control","Drought",1,8.07,1,1,1,1,1,0,1,1,0,0,0,1
"566",230,2021,"SW","Heated","Control",1,84,1,1,1,1,1,0,1,1,0,0,0,1
"567",233,2021,"NE","Control","Drought",4,99.13,2,2,1.12904926588388,1.05383021100215,0.973771814788661,0,1,0.526915105501073,0,0.973771814788661,0.0262281852113386,0
"568",233,2021,"NW","Heated","Drought",4,129.2,2,2,1.37966358908143,1.21601649406456,0.901470588235294,0,1,0.608008247032278,0,0.901470588235294,0.0985294117647059,0
"569",233,2021,"SE","Control","Control",4,42.74,2,2,1.75408832299772,1.59910141851707,0.750350959288723,0,1,0.799550709258537,0,0.750350959288723,0.249649040711277,0
"570",233,2021,"SW","Heated","Control",4,221.2,2,2,1.01699338579161,1.00480352510714,0.997603978300181,0,1,0.502401762553572,0,0.997603978300181,0.00239602169981917,0
"571",237,2021,"NE","Control","Drought",1,0.33,1,1,1,1,1,0,1,1,0,0,1,0
"572",237,2021,"NW","Heated","Drought",1,2.2,1,1,1,1,1,0,1,1,0,0,1,0
"573",253,2021,"NE","Control","Control",16,177.06,9,9,4.21397640918249,3.30754839981841,0.401389359539139,0.401389359539139,1,0.367505377757601,0.372359652095335,0.102055800293686,0.0312323506156105,0.494352196995369
"574",253,2021,"NW","Heated","Control",16,228.68,6,6,4.32928497605908,3.82044182709643,0.376377470701417,0.259183138009446,1,0.636740304516071,0.163853419625678,0.572284414902921,0.00467902746195557,0.259183138009446
"575",253,2021,"SE","Control","Drought",16,27.88,5,5,2.51148245381521,2.11120563122597,0.62661406025825,0.62661406025825,1,0.422241126245194,0.26793400286944,0,0.095767575322812,0.636298421807748
"576",253,2021,"SW","Heated","Drought",16,132.48,6,6,2.74752570882854,1.99059799043739,0.682895531400966,0.682895531400966,1,0.331766331739565,0.210371376811594,0.00203804347826087,0.0367602657004831,0.750830314009662
"577",268,2021,"NE","Control","Drought",1,1.67,1,1,1,1,1,0,1,1,0,0,1,0
"578",268,2021,"NW","Heated","Drought",1,1.4,1,1,1,1,1,0,1,1,0,0,1,0
"579",268,2021,"SE","Control","Control",1,20.73,1,1,1,1,1,0,1,1,0,0,1,0
"580",268,2021,"SW","Heated","Control",1,6.93,1,1,1,1,1,0,1,1,0,0,1,0
"581",273,2021,"NE","Control","Drought",16,198.26,5,5,2.5686020390023,1.86561422563096,0.712549177847271,0.712549177847271,1,0.373122845126192,0.044739231312418,0.221880359124382,0.0208312317159286,0.712549177847271
"582",273,2021,"NW","Heated","Control",16,343.81,5,5,3.14126766097014,2.85895682996889,0.426601902213432,0.426601902213432,1,0.571791365993778,0.180332160204764,0.367063203513569,0.0228905500130886,0.429714086268579
"583",273,2021,"SE","Control","Control",16,192.47,7,7,2.15546898876167,1.50269323378362,0.8101522315166,0.8101522315166,1,0.214670461969088,0.0391749363537175,0.0339273653036837,0.0322128123863459,0.894684885956253
"584",273,2021,"SW","Heated","Drought",16,420.94,4,4,2.02624681705142,1.66767474109235,0.742148524730365,0.742148524730365,0.999999999999999,0.416918685273087,0.219342424098446,0.018862545730983,0.0196465054402053,0.742148524730365
"585",280,2021,"NE","Control","Control",1,21.13,1,1,1,1,1,0,1,1,0,0,0,1
"586",280,2021,"NW","Heated","Control",1,80.67,1,1,1,1,1,0,1,1,0,0,0,1
"587",280,2021,"SE","Control","Drought",1,23.07,1,1,1,1,1,0,1,1,0,0,0,1
"588",280,2021,"SW","Heated","Drought",1,27.27,1,1,1,1,1,0,1,1,0,0,0,1
"589",282,2021,"NE","Control","Drought",1,29.47,1,1,1,1,1,0,1,1,0,0,0,1
"590",282,2021,"NW","Heated","Drought",1,73.47,1,1,1,1,1,0,1,1,0,0,0,1
"591",282,2021,"SE","Control","Control",1,91.4,1,1,1,1,1,0,1,1,0,0,0,1
"592",282,2021,"SW","Heated","Control",1,41.6,1,1,1,1,1,0,1,1,0,0,0,1
"593",286,2021,"NE","Control","Control",4,106.74,4,4,2.92508298784293,2.68866651016209,0.482761851227281,0,1,0.672166627540522,0.482761851227281,0,0.0100243582537006,0.507213790519018
"594",286,2021,"NW","Heated","Control",4,86.26,4,4,1.99707126401522,1.63533376486337,0.757361465337352,0,1,0.408833441215842,0.757361465337352,0,0.00150707164386738,0.241131463018781
"595",286,2021,"SE","Control","Drought",4,136.81,4,4,2.40646297669256,2.05874834034721,0.625685256925663,0,1,0.514687085086802,0.625685256925663,0,0.010744828594401,0.363569914479936
"596",286,2021,"SW","Heated","Drought",4,67.74,4,4,2.7901420752827,2.30282612760608,0.600383820490109,0,0.999999999999999,0.575706531901519,0.600383820490109,0,0.0335104812518453,0.366105698258045
"597",290,2021,"SE","Control","Drought",1,336.13,1,1,1,1,1,0,1,1,0,1,0,0
"598",299,2021,"NE","Control","Control",16,161.34,6,6,2.19097860114118,1.58465698981866,0.782199082682534,0.782199082682534,1,0.26410949830311,0.0264658485186563,0,0.0351431759018222,0.938390975579522
"599",299,2021,"NW","Heated","Control",16,270,4,4,2.25473260028843,1.97484831024881,0.62937037037037,0.62937037037037,1,0.493712077562203,0.330851851851852,0,0.018037037037037,0.651111111111111
"600",299,2021,"SE","Control","Drought",16,133.4,6,6,3.29741956423239,2.66919109150896,0.534257871064468,0.534257871064468,0.999999999999999,0.44486518191816,0.0204647676161919,0.0444527736131934,0.00299850074962519,0.932083958020989
"601",299,2021,"SW","Heated","Drought",16,229.4,5,5,2.7330995212773,2.08085087934723,0.654184829991282,0.654184829991282,1,0.416170175869447,0.237140366172624,0,0.032258064516129,0.730601569311247
"602",301,2021,"NE","Control","Control",16,102.58,6,6,3.45519628136719,2.8390738386735,0.422402027685709,0.404854747514135,1,0.47317897311225,0.100019496977968,0,0.00906609475531293,0.890914408266719
"603",301,2021,"NW","Heated","Drought",16,165.74,7,7,4.77873843555015,4.05133207311709,0.336671895740316,0.310546639314589,1,0.578761724731012,0.401049837094244,0.00362012791118619,0.148425244358634,0.446904790635936
"604",301,2021,"SE","Control","Drought",16,103.8,7,7,2.83472791950831,2.06444246349857,0.654431599229287,0.654431599229287,1,0.294920351928367,0.240173410404624,0.0430635838150289,0.0308285163776493,0.685934489402697
"605",301,2021,"SW","Heated","Control",16,128.39,6,6,3.6075298152867,3.02319076737198,0.411246981852169,0.383207414907703,1,0.50386512789533,0.412259521769608,0,0.0648804424020562,0.522860035828335
"606",325,2021,"NE","Control","Drought",4,9.93,2,2,1.76390407703533,1.61222120668597,0.745216515609265,0,1,0.806110603342985,0,0,0.254783484390735,0.745216515609265
"607",325,2021,"NW","Heated","Drought",4,113.67,2,2,1.00518147486576,1.00123239389826,0.999384182282045,0,1,0.500616196949129,0,0,0.000615817717955485,0.999384182282045
"608",325,2021,"SE","Control","Control",4,17.53,2,2,1.16083761952576,1.07079118099942,0.965772960638905,0,1,0.535395590499709,0,0,0.0342270393610953,0.965772960638905
"609",325,2021,"SW","Heated","Control",4,22.46,2,2,1.34046970476494,1.18637045872846,0.91406945681211,0,1,0.593185229364228,0,0,0.0859305431878896,0.91406945681211
"610",328,2021,"NE","Control","Control",16,166.67,4,4,1.35422901570075,1.13852185516794,0.936401271974561,0.936401271974561,1,0.284630463791985,0.0287994240115198,0,0.0223795524089518,0.948821023579529
"611",328,2021,"NW","Heated","Drought",16,152.99,4,4,2.18524016196602,2.06975595024745,0.509379698019478,0.47277599843127,1,0.517438987561864,0.00738610366690633,0.509379698019478,0.0104581998823453,0.47277599843127
"612",328,2021,"SE","Control","Drought",16,114.65,8,8,3.71142532942281,2.66123492580711,0.555865678150894,0.555865678150894,1,0.332654365725889,0.0778892280854776,0.305189707806368,0.0546881814217183,0.562232882686437
"613",328,2021,"SW","Heated","Control",16,92.4,5,5,2.50452616168017,1.94273401831082,0.68538961038961,0.68538961038961,1,0.388546803662164,0.212121212121212,0,0.0981601731601732,0.689718614718614
"614",338,2021,"NE","Control","Control",1,206.94,1,1,1,1,1,0,1,1,0,1,0,0
"615",338,2021,"NW","Heated","Drought",1,117.27,1,1,1,1,1,0,1,1,0,1,0,0
"616",338,2021,"SE","Control","Drought",1,96.53,1,1,1,1,1,0,1,1,0,1,0,0
"617",338,2021,"SW","Heated","Control",1,38.74,1,1,1,1,1,0,1,1,0,1,0,0
"618",29,2022,"NE","Control","Control",1,69.0666666666667,1,1,1,1,1,0,1,1,1,0,0,0
"619",29,2022,"NW","Heated","Drought",1,109.333333333333,1,1,1,1,1,0,1,1,1,0,0,0
"620",29,2022,"SE","Control","Drought",1,5.4,1,1,1,1,1,0,1,1,1,0,0,0
"621",29,2022,"SW","Heated","Control",1,69,1,1,1,1,1,0,1,1,1,0,0,0
"622",69,2022,"NW","Heated","Control",1,1.6,1,1,1,1,1,0,1,1,0,1,0,0
"623",69,2022,"SW","Heated","Drought",1,1.86666666666667,1,1,1,1,1,0,1,1,0,1,0,0
"624",82,2022,"NE","Control","Drought",16,241,7,7,2.86354965781144,2.00782080984092,0.685200553250345,0.0182572614107884,1,0.286831544262989,0.0957123098201939,0.799446749654218,0,0.104840940525588
"625",82,2022,"NW","Heated","Control",16,325.466666666667,7,7,3.73371015383797,3.01016771565254,0.424211388775093,0.373002867677181,1,0.430023959378934,0.505120852109792,0,0.00983203605079884,0.485047111839409
"626",82,2022,"SE","Control","Control",16,266,7,7,4.03522349153021,3.57237262843744,0.356390977443609,0.268170426065163,1,0.510338946919634,0.360401002506266,0.276942355889724,0,0.36265664160401
"627",82,2022,"SW","Heated","Drought",16,170.733333333333,7,7,3.67493457239485,3.10338756330419,0.456462319406481,0.456462319406481,0.999999999999999,0.443341080472027,0.0163998438110113,0.279187817258883,0.00819992190550566,0.696212417024599
"628",83,2022,"NE","Control","Control",1,11.1333333333333,1,1,1,1,1,0,1,1,1,0,0,0
"629",83,2022,"NW","Heated","Drought",1,49.7333333333333,1,1,1,1,1,0,1,1,1,0,0,0
"630",83,2022,"SE","Control","Drought",1,30.6,1,1,1,1,1,0,1,1,1,0,0,0
"631",83,2022,"SW","Heated","Control",1,187.866666666667,1,1,1,1,1,0,1,1,1,0,0,0
"632",108,2022,"NE","Control","Drought",16,141.266666666667,7,7,3.27021159716282,2.41486871168416,0.596507786691836,0.596507786691836,1,0.344981244526308,0.0840018876828693,0.0103822557810288,0.0325625294950448,0.873053327041057
"633",108,2022,"NW","Heated","Control",16,92.5333333333333,7,7,4.05854814903625,2.88355580035742,0.539625360230548,0.539625360230548,1,0.411936542908203,0.0763688760806917,0.0835734870317003,0.0223342939481268,0.817723342939482
"634",108,2022,"SE","Control","Control",16,283.666666666667,6,6,3.98270827402147,3.44587003387626,0.398354876615746,0.398354876615746,1,0.574311672312709,0.282491186839013,0.217156286721504,0.00963572267920093,0.490716803760282
"635",108,2022,"SW","Heated","Drought",16,196.6,5,5,3.06704569357909,2.56028847770221,0.536113936927772,0.296371651407257,1,0.512057695540442,0.536113936927772,0,0.0434045439131909,0.420481519159037
"636",109,2022,"NE","Control","Drought",1,20.8666666666667,1,1,1,1,1,1,1,1,0,0,0,1
"637",109,2022,"NW","Heated","Drought",1,12.1333333333333,1,1,1,1,1,1,1,1,0,0,0,1
"638",109,2022,"SE","Control","Control",1,29.7333333333333,1,1,1,1,1,1,1,1,0,0,0,1
"639",109,2022,"SW","Heated","Control",1,58.2,1,1,1,1,1,1,1,1,0,0,0,1
"640",110,2022,"NE","Control","Control",4,72.3333333333333,3,3,2.91050905520715,2.82986098591109,0.435944700460829,0,1,0.943286995303698,0.76405529953917,0,0,0.23594470046083
"641",110,2022,"NW","Heated","Control",4,332.8,4,4,1.32031146596329,1.1375779184094,0.936298076923077,0,1,0.284394479602349,0.953125,0,0.000801282051282052,0.0460737179487178
"642",110,2022,"SE","Control","Drought",4,88.4666666666666,3,3,2.05856667408483,2.00891556396218,0.540316503391108,0,1,0.669638521320728,0.546345139412208,0,0,0.453654860587792
"643",110,2022,"SW","Heated","Drought",4,29.2666666666667,2,2,1.05324747692452,1.01838924968691,0.990888382687927,0,1,0.509194624843454,0.990888382687927,0,0,0.0091116173120729
"644",138,2022,"NE","Control","Drought",4,101.733333333333,2,2,1.26478147412361,1.13366333741619,0.937090432503277,0,1,0.566831668708096,0,0.937090432503277,0.0629095674967235,0
"645",138,2022,"NW","Heated","Drought",4,444.533333333333,2,2,1.15662297031818,1.06847855159429,0.966856628674265,0,1,0.534239275797144,0,0.966856628674265,0.0331433713257348,0
"646",138,2022,"SE","Control","Control",4,105.466666666667,2,2,1.03905362325171,1.01272213149116,0.993678887484197,0,1,0.50636106574558,0,0.993678887484197,0.00632111251580278,0
"647",138,2022,"SW","Heated","Control",4,18.5333333333334,3,3,2.3952107163917,2.01828058080016,0.661870503597123,0,1,0.672760193600055,0,0.820143884892087,0.179856115107913,0
"648",167,2022,"NE","Control","Control",1,245.2,1,1,1,1,1,0,1,1,0,1,0,0
"649",167,2022,"NW","Heated","Control",1,159.733333333333,1,1,1,1,1,0,1,1,0,1,0,0
"650",167,2022,"SE","Control","Drought",1,14.5333333333333,1,1,1,1,1,0,1,1,0,1,0,0
"651",167,2022,"SW","Heated","Drought",1,84.6,1,1,1,1,1,0,1,1,0,1,0,0
"652",176,2022,"NE","Control","Drought",4,140,3,3,1.77141497836939,1.57042221923094,0.763809523809523,0,0.999999999999999,0.523474073076982,0,0.763809523809523,0.00523809523809525,0.230952380952381
"653",176,2022,"NW","Heated","Control",4,178.6,2,2,1.49613422653427,1.31432399870125,0.861142217245241,0,1,0.657161999350625,0,0.861142217245241,0,0.138857782754759
"654",176,2022,"SE","Control","Control",4,208.133333333334,3,3,1.11347084942337,1.04000020486551,0.980461242793081,0,1,0.346666734955171,0,0.980461242793081,0.00512491992312621,0.0144138372837924
"655",176,2022,"SW","Heated","Drought",4,151.666666666667,3,3,1.68108188713175,1.39775338613818,0.833406593406593,0,0.999999999999999,0.465917795379392,0,0.833406593406593,0.0241758241758242,0.142417582417582
"656",201,2022,"NE","Control","Control",4,71.8,1,1,1,1,1,0,1,1,0,0,0,1
"657",201,2022,"NW","Heated","Control",4,87.3333333333333,1,1,1,1,1,0,1,1,0,0,0,1
"658",201,2022,"SE","Control","Drought",4,35.6,2,2,1.24150456468543,1.11862731252648,0.943820224719101,0,1,0.55931365626324,0.0561797752808989,0,0,0.943820224719101
"659",201,2022,"SW","Heated","Drought",4,17.4666666666667,2,2,1.02537943435297,1.0076627227621,0.99618320610687,0,1,0.503831361381052,0.00381679389312977,0,0,0.99618320610687
"660",202,2022,"NE","Control","Control",16,349.2,8,8,3.86238298758171,3.07903470779372,0.463726613211148,0.463726613211148,1,0.384879338474215,0,0.315005727376863,0.00859106529209622,0.676403207331041
"661",202,2022,"NW","Heated","Drought",16,350.733333333333,7,7,3.23996206886877,2.43326215616959,0.574795666223152,0.574795666223152,1,0.347608879452799,0.273141988215168,0.0421973008933663,0.0197681049230184,0.664892605968447
"662",202,2022,"SE","Control","Drought",16,221.4,8,8,4.39418957959357,3.46149109396709,0.431496537187594,0.431496537187594,1,0.432686386745887,0.42186088527552,0.006323396567299,0.0192713038241494,0.552544414333032
"663",202,2022,"SW","Heated","Control",16,306.8,7,7,2.9957984838873,2.28575468183307,0.621468926553673,0.621468926553673,1,0.32653638311901,0.189917427205562,0,0.00412863972186007,0.805953933072578
"664",220,2022,"NE","Control","Drought",16,73.9333333333333,7,7,3.76302178496375,2.72748663291353,0.563570784490532,0.563570784490532,1,0.389640947559075,0.0180342651036971,0.0595130748422002,0.104598737601443,0.817853922452659
"665",220,2022,"NW","Heated","Control",16,133.133333333333,8,8,5.521091758062,4.55300505647288,0.298948422633951,0.297946920380571,1,0.569125632059111,0.298447671507261,0,0.0135202804206309,0.688032048072108
"666",220,2022,"SE","Control","Control",16,112.4,6,6,3.69548925828805,3.2444318640957,0.422301304863583,0.309015421115065,1,0.540738644015951,0.104389086595492,0,0.00830367734282325,0.887307236061685
"667",220,2022,"SW","Heated","Drought",16,246.066666666667,5,5,2.22185185514853,1.91934647876529,0.657545380655649,0.657545380655649,1,0.383869295753059,0.294500135464644,0,0.0436196152804117,0.661880249254945
"668",223,2022,"NE","Control","Drought",4,215.266666666667,3,3,1.04976864861104,1.01500105380028,0.992567358315268,0,1,0.338333684600092,0,0.992567358315268,0.00743264168473211,0
"669",223,2022,"NW","Heated","Drought",4,163.666666666666,3,3,1.05205309109536,1.01644348120414,0.991853360488798,0,1,0.338814493734713,0,0.991853360488798,0.00814663951120163,0
"670",223,2022,"SE","Control","Control",4,213.133333333333,3,3,1.13682432699124,1.05022665940403,0.975602126994057,0,1,0.350075553134677,0,0.975602126994057,0.0243978730059431,0
"671",223,2022,"SW","Heated","Control",4,160.066666666667,2,2,1.03196839582086,1.01004579090717,0.995002082465639,0,1,0.505022895453586,0,0.995002082465639,0.00499791753436067,0
"672",229,2022,"NE","Control","Control",4,114.4,3,3,1.90752396293084,1.73626246628781,0.7004662004662,0.291958041958042,1,0.57875415542927,0,0,0.00757575757575758,0.992424242424242
"673",229,2022,"NW","Heated","Control",4,89.3333333333334,3,3,2.01491559699627,1.77449065911912,0.697014925373134,0.277611940298507,0.999999999999999,0.59149688637304,0,0,0.0253731343283582,0.974626865671641
"674",229,2022,"SE","Control","Drought",4,43.3333333333333,3,3,2.17975546243937,1.776060802233,0.724615384615385,0.132307692307692,1,0.592020267411,0,0,0.143076923076923,0.856923076923077
"675",229,2022,"SW","Heated","Drought",4,40.9333333333333,3,3,2.42375999458753,2.05369069019993,0.653094462540716,0.162866449511401,1,0.684563563399975,0,0,0.184039087947883,0.815960912052117
"676",230,2022,"NE","Control","Control",1,16.2,1,1,1,1,1,0,1,1,0,0,0,1
"677",230,2022,"NW","Heated","Drought",1,19.6,1,1,1,1,1,0,1,1,0,0,0,1
"678",230,2022,"SE","Control","Drought",1,33.0666666666667,1,1,1,1,1,0,1,1,0,0,0,1
"679",230,2022,"SW","Heated","Control",1,77.9333333333333,1,1,1,1,1,0,1,1,0,0,0,1
"680",233,2022,"NE","Control","Drought",4,162.733333333333,2,2,1.17413338466589,1.07821123308419,0.962310528471938,0,1,0.539105616542095,0,0.962310528471938,0.0376894715280623,0
"681",233,2022,"NW","Heated","Drought",4,320.2,2,2,1.13076803205567,1.0547183388595,0.97334998958984,0,1,0.527359169429749,0,0.97334998958984,0.0266500104101603,0
"682",233,2022,"SE","Control","Control",4,53.2666666666666,2,2,1.86875864675607,1.76577760198705,0.682102628285357,0,1,0.882888800993525,0,0.317897371714643,0.682102628285357,0
"683",233,2022,"SW","Heated","Control",4,95.9333333333333,2,2,1.99982566711996,1.99965138994979,0.506601806810285,0,1,0.999825694974897,0,0.493398193189715,0.506601806810285,0
"684",237,2022,"NE","Control","Drought",1,1.33333333333333,1,1,1,1,1,0,1,1,0,0,1,0
"685",237,2022,"NW","Heated","Drought",1,0.0666666666666667,1,1,1,1,1,0,1,1,0,0,1,0
"686",253,2022,"NE","Control","Control",16,228.933333333333,7,7,3.49529396299118,2.68648573530986,0.553581828771112,0.11211415259173,1,0.383783676472838,0.555620267909143,0.207338380896914,0.00902737332556788,0.228013977868375
"687",253,2022,"NW","Heated","Control",16,138.4,7,7,5.47663010877263,4.85865866994351,0.313102119460501,0.219171483622351,1,0.694094095706216,0.44990366088632,0.0375722543352601,0.0144508670520231,0.498073217726398
"688",253,2022,"SE","Control","Drought",16,66.6666666666666,6,6,5.437086175403,5.18935973679566,0.236,0.176,1,0.864893289465944,0.236,0,0.231000000000001,0.533
"689",253,2022,"SW","Heated","Drought",16,122.6,4,4,2.50207077362565,2.13897393894738,0.610657966286025,0.296356715606307,0.999999999999999,0.534743484736844,0.610657966286025,0,0.0815660685154976,0.307775965198477
"690",268,2022,"NE","Control","Drought",1,19.1333333333333,1,1,1,1,1,0,1,1,0,0,1,0
"691",268,2022,"NW","Heated","Drought",1,6.26666666666667,1,1,1,1,1,0,1,1,0,0,1,0
"692",268,2022,"SE","Control","Control",1,20.1333333333333,1,1,1,1,1,0,1,1,0,0,1,0
"693",268,2022,"SW","Heated","Control",1,10,1,1,1,1,1,0,1,1,0,0,1,0
"694",273,2022,"NE","Control","Drought",16,609.333333333333,6,6,2.40910616953458,1.78510826239841,0.728665207877462,0.728665207877462,1,0.297518043733068,0.142013129102845,0.0928884026258206,0.0074398249452954,0.75765864332604
"695",273,2022,"NW","Heated","Control",16,610.6,6,6,3.31945821937413,2.88899713078056,0.461076536739818,0.461076536739818,0.999999999999999,0.48149952179676,0.0211813516759471,0.313243803908724,0.00797030243476363,0.657604541980564
"696",273,2022,"SE","Control","Control",16,469.666666666667,7,7,3.67390994600946,2.76793452749526,0.539673527324344,0.539673527324344,1,0.395419218213609,0.113129879347055,0.0124911284599006,0.016749467707594,0.857629524485451
"697",273,2022,"SW","Heated","Drought",16,570.666666666667,8,8,4.79753082086957,3.58994257941874,0.459929906542056,0.164602803738318,1,0.448742822427342,0.160981308411215,0.0695093457943925,0.0390186915887851,0.730490654205608
"698",280,2022,"NE","Control","Control",1,0.2,1,1,1,1,1,0,1,1,0,0,0,1
"699",280,2022,"NW","Heated","Control",1,30.1333333333333,1,1,1,1,1,0,1,1,0,0,0,1
"700",280,2022,"SE","Control","Drought",1,0.8,1,1,1,1,1,0,1,1,0,0,0,1
"701",280,2022,"SW","Heated","Drought",1,30.8666666666667,1,1,1,1,1,0,1,1,0,0,0,1
"702",282,2022,"NE","Control","Drought",1,17.2,1,1,1,1,1,0,1,1,0,0,0,1
"703",282,2022,"SE","Control","Control",1,58.2666666666667,1,1,1,1,1,0,1,1,0,0,0,1
"704",282,2022,"SW","Heated","Control",1,62.3333333333333,1,1,1,1,1,0,1,1,0,0,0,1
"705",286,2022,"NE","Control","Control",4,108.6,3,3,1.78083876395735,1.61142664557481,0.746470227133211,0,1,0.537142215191603,0.746470227133211,0,0,0.253529772866789
"706",286,2022,"NW","Heated","Control",4,77,3,3,1.31249478970814,1.13630652784793,0.936796536796537,0,1,0.378768842615977,0.936796536796537,0,0.0467532467532468,0.0164502164502165
"707",286,2022,"SE","Control","Drought",4,111.133333333333,4,4,3.13576532902768,3.01011064954478,0.3875224955009,0,1,0.752527662386195,0.3875224955009,0,0.0131973605278944,0.599280143971206
"708",286,2022,"SW","Heated","Drought",4,146.8,4,4,1.49469474130153,1.25427243308681,0.887375113533152,0,1,0.313568108271703,0.887375113533152,0,0.0108991825613079,0.10172570390554
"709",290,2022,"NW","Heated","Drought",1,68.8,1,1,1,1,1,0,1,1,0,1,0,0
"710",290,2022,"SE","Control","Drought",1,9.6,1,1,1,1,1,0,1,1,0,1,0,0
"711",299,2022,"NE","Control","Control",16,137.933333333333,7,7,4.16424067644467,3.48859521805141,0.402609956500725,0.402609956500725,1,0.498370745435915,0.174963750604157,0,0.0115998066698888,0.813436442725955
"712",299,2022,"NW","Heated","Control",16,348.4,6,6,4.51608965504153,3.84053749094394,0.397435897435898,0.397435897435898,1,0.64008958182399,0.255262150784539,0.105051664753157,0.0143513203214696,0.625334864140835
"713",299,2022,"SE","Control","Drought",16,143.8,6,6,3.29713148253492,2.87422509604639,0.409828465461289,0.409828465461289,1,0.479037516007732,0.175243393602226,0.0129809921186834,0.00880853036624944,0.802967083912842
"714",299,2022,"SW","Heated","Drought",16,142.4,5,5,3.34408871107833,2.88091290132335,0.447097378277154,0.358614232209738,1,0.576182580264671,0.50749063670412,0,0.0121722846441947,0.480337078651685
"715",301,2022,"NE","Control","Control",16,82.9333333333333,9,9,4.45632578475624,3.89776138951017,0.372186495176849,0.234726688102894,0.999999999999999,0.433084598834463,0.0393890675241158,0.37540192926045,0.0072347266881029,0.57797427652733
"716",301,2022,"NW","Heated","Drought",16,321.066666666667,5,5,2.52897090632216,1.84609017100915,0.717815614617941,0.112126245847176,1,0.36921803420183,0.101951827242525,0.717815614617941,0.0579318936877076,0.122300664451827
"717",301,2022,"SE","Control","Drought",16,230,11,11,6.64375032410743,5.62962927927502,0.254202898550725,0.254202898550725,1,0.511784479934092,0.292463768115942,0.349565217391304,0.031304347826087,0.326666666666667
"718",301,2022,"SW","Heated","Control",16,503.066666666667,9,9,4.61023179291518,3.78599359423582,0.40842830638749,0.219851576994434,1,0.420665954915091,0.53829843625762,0.174264510999205,0.0247813411078718,0.262655711635303
